Severity,Start_Time,Start_Lat,Start_Lng,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,Stop,Traffic_Signal,Sunrise_Sunset,hour
2,2016-10-06 09:12:00,36.581734,-121.498184,59.0,75.0,30.02,10.0,WSW,8.1,Mostly Cloudy,0,0,0,0,0,0,0,1,9
3,2016-01-10 16:36:00,37.701717,-121.889565,71.1,39.0,30.01,10.0,West,16.1,Clear,0,0,0,0,0,0,0,1,16
2,2016-08-10 12:23:00,27.696068,-80.894958,86.0,62.0,29.85,10.0,WSW,10.4,Clear,0,0,0,0,0,0,0,1,12
3,2016-02-08 16:56:00,41.871002,-87.848618,84.9,53.0,30.03,10.0,ENE,15.0,Mostly Cloudy,0,0,0,0,0,0,0,1,16
2,2016-07-11 11:54:00,33.655674,-117.887291,72.0,64.0,30.06,9.0,SSW,9.2,Scattered Clouds,0,0,1,0,0,0,1,1,11
2,2016-09-08 21:42:00,33.775837,-117.853249,68.0,81.0,29.87,7.0,SSW,6.9,Scattered Clouds,0,0,0,0,0,0,0,0,21
3,2017-12-01 17:02:00,42.476501,-83.111794,30.6,86.0,30.12,10.0,WNW,9.2,Overcast,0,0,0,0,0,0,0,1,17
2,2016-08-09 17:04:00,33.908297999999995,-117.882812,81.0,42.0,29.96,10.0,Variable,5.8,Clear,0,0,0,0,0,0,0,1,17
3,2017-07-01 13:46:00,33.968163,-118.16787,68.0,49.0,30.13,10.0,NE,4.6,Mostly Cloudy,0,0,0,0,0,0,0,1,13
2,2016-01-07 05:42:00,28.246111,-81.243843,75.0,94.0,30.01,10.0,SSW,4.6,Partly Cloudy,0,0,1,0,0,0,1,0,5
3,2016-02-06 15:34:00,34.1241,-118.27272,73.9,59.0,29.91,10.0,Variable,4.6,Clear,0,0,0,0,0,0,0,1,15
2,2016-10-11 07:01:00,27.908754,-82.721069,62.1,96.0,30.11,10.0,NE,8.1,Clear,0,0,0,0,0,0,1,1,7
2,2016-09-11 17:02:00,42.055637,-88.2686,52.0,47.0,30.28,10.0,West,4.6,Clear,0,0,0,0,0,0,0,0,17
2,2016-01-11 15:35:00,34.069817,-118.261299,68.0,61.0,29.96,10.0,West,4.6,Clear,0,0,0,0,0,0,0,1,15
2,2016-09-09 20:42:00,38.43718300000001,-122.718155,55.0,89.0,29.98,10.0,SSE,8.1,Clear,0,0,0,0,1,0,0,0,20
3,2016-10-08 22:10:00,38.146843,-122.216568,57.9,90.0,29.91,10.0,South,10.4,Partly Cloudy,0,0,0,0,0,0,0,0,22
3,2016-04-04 16:17:00,37.869522,-122.304764,68.0,49.0,30.22,10.0,WSW,12.7,Partly Cloudy,0,0,0,0,0,0,0,1,16
2,2016-07-06 10:21:00,33.78862,-117.941643,66.0,68.0,29.9,10.0,SSW,5.8,Overcast,0,0,0,0,0,0,0,1,10
3,2016-02-04 19:53:00,34.037239,-118.309074,64.0,70.0,30.05,10.0,West,3.5,Clear,0,0,0,0,0,0,0,0,19
2,2016-11-08 10:59:00,27.84271,-82.84024,82.9,79.0,30.12,10.0,NE,4.6,Clear,0,0,0,0,0,0,0,1,10
2,2016-09-11 12:26:00,41.888134,-88.106812,55.9,44.0,30.31,10.0,NW,4.6,Clear,0,0,1,0,0,0,1,1,12
3,2016-08-12 08:34:00,42.236763,-85.589676,25.0,78.0,30.07,0.2,West,8.1,Heavy Snow,0,0,1,0,0,0,1,1,8
3,2016-09-09 07:02:00,38.503555,-90.338707,71.1,90.0,29.95,10.0,ESE,5.8,Overcast,0,0,0,0,1,0,0,1,7
2,2016-09-05 11:21:00,37.273075,-121.946732,62.1,67.0,29.98,10.0,SE,5.8,Overcast,0,0,0,0,0,0,0,1,11
3,2016-03-10 23:10:00,33.465519,-117.667442,63.0,72.0,30.17,10.0,East,4.6,Clear,0,0,0,0,0,0,0,0,23
2,2016-09-08 15:29:00,28.41137100000001,-81.477142,87.8,58.0,30.03,10.0,WSW,24.2,Thunderstorm,0,0,1,0,0,0,1,1,15
3,2016-05-07 03:52:00,38.076405,-122.231857,53.1,93.0,29.95,10.0,West,10.4,Overcast,0,0,0,0,0,0,0,0,3
2,2016-07-07 00:18:00,33.998608000000004,-117.369904,64.9,78.0,29.92,10.0,West,3.5,Clear,0,0,0,0,0,0,0,0,0
3,2016-07-07 16:52:00,33.426571,-117.14994,73.0,66.0,29.92,7.0,SSW,10.4,Partly Cloudy,0,0,0,0,0,0,0,1,16
2,2016-04-11 09:55:00,25.840631,-80.322289,75.9,74.0,30.08,10.0,NNE,6.9,Mostly Cloudy,0,0,0,0,0,0,0,1,9
2,2016-09-12 00:55:00,38.63858,-121.384628,44.6,100.0,30.24,2.5,NW,4.6,Light Rain,0,0,0,0,0,0,0,0,0
2,2016-02-11 07:13:00,33.747391,-84.379532,63.0,97.0,30.3,1.0,ESE,6.9,Overcast,0,0,1,0,0,0,1,0,7
2,2017-12-01 11:01:00,28.407415000000004,-82.518539,69.1,68.0,30.39,10.0,ESE,9.2,Clear,0,0,0,0,0,0,0,1,11
3,2016-10-04 08:59:00,37.315239,-121.914902,55.9,90.0,29.91,5.0,NW,3.5,Light Rain,0,0,0,0,0,0,0,1,8
3,2016-08-06 19:29:00,32.774593,-117.046959,64.0,75.0,29.85,10.0,WSW,5.8,Overcast,0,0,0,0,0,0,0,1,19
3,2016-03-06 15:17:00,34.028915000000005,-118.034409,95.0,28.0,29.91,10.0,South,8.1,Clear,0,0,0,0,0,0,0,1,15
2,2016-04-08 11:41:00,27.893913,-82.700478,81.0,54.0,30.05,10.0,SSW,12.7,Mostly Cloudy,0,0,0,0,0,0,1,1,11
3,2016-09-06 17:50:00,33.065033,-117.292099,64.0,84.0,29.87,10.0,SSW,5.8,Overcast,0,0,0,0,0,0,0,1,17
3,2016-12-12 07:38:00,40.751328,-74.187935,39.2,93.0,29.88,3.0,SW,9.2,Light Rain,0,0,0,0,0,0,0,1,7
2,2016-05-11 06:39:00,42.057571,-88.294693,43.0,89.0,30.37,9.0,South,4.6,Clear,0,0,0,0,0,0,0,0,6
2,2016-01-11 06:05:00,43.180073,-83.559647,51.1,78.0,29.95,10.0,South,9.2,Clear,0,0,0,0,0,0,0,0,6
2,2017-12-01 06:33:00,26.594023,-81.739525,59.0,87.0,30.28,10.0,ENE,5.8,Clear,0,0,1,0,0,0,1,0,6
2,2017-02-01 21:34:00,39.203289,-121.170357,32.0,100.0,29.99,0.2,South,4.6,Overcast,0,0,0,0,0,0,0,0,21
2,2016-05-12 16:06:00,42.772255,-73.589493,41.0,65.0,29.96,10.0,West,8.1,Mostly Cloudy,0,0,0,0,0,0,0,1,16
2,2017-05-01 11:55:00,42.549034000000006,-70.936485,33.1,35.0,29.82,10.0,WSW,17.3,Mostly Cloudy,0,0,0,0,0,0,0,1,11
2,2016-12-12 17:16:00,41.598633,-93.608917,28.4,59.0,30.0,10.0,SSW,9.2,Mostly Cloudy,0,0,0,0,0,0,0,0,17
2,2017-04-01 12:52:00,28.01949500000001,-82.726128,73.9,62.0,29.9,10.0,NW,13.8,Clear,0,0,0,0,0,0,0,1,12
2,2017-07-01 14:48:00,38.496155,-122.756393,55.0,100.0,29.9,2.5,South,9.2,Light Rain,0,0,0,0,0,0,0,1,14
2,2016-09-09 17:42:00,34.040661,-118.26799,72.0,71.0,29.94,10.0,West,6.9,Clear,0,0,0,0,0,0,1,1,17
2,2016-08-07 14:56:00,34.201382,-118.971664,75.0,62.0,29.99,10.0,WSW,10.4,Clear,0,0,0,0,0,0,0,1,14
2,2017-06-01 16:12:00,25.630003,-80.340462,79.0,72.0,29.97,10.0,SSE,5.8,Clear,0,0,1,0,0,0,0,1,16
3,2017-11-01 14:56:00,41.224018,-96.043098,20.7,65.0,29.82,10.0,NNE,8.1,Overcast,0,0,0,0,0,0,0,1,14
2,2016-04-07 11:45:00,28.049486,-82.780304,89.1,65.0,30.17,10.0,ENE,10.4,Scattered Clouds,0,0,1,0,0,0,1,1,11
2,2016-08-06 13:03:00,41.24284,-95.933304,82.9,44.0,29.87,10.0,South,21.9,Mostly Cloudy,0,0,0,0,0,0,0,1,13
4,2016-10-11 16:24:00,25.812199,-80.205856,78.1,66.0,30.05,10.0,NE,8.1,Mostly Cloudy,0,0,0,0,0,0,0,1,16
3,2017-12-01 09:07:00,37.546719,-122.022758,48.2,87.0,29.92,10.0,West,5.8,Mostly Cloudy,0,0,0,0,0,0,0,1,9
2,2016-07-04 10:36:00,38.68206,-120.845528,66.2,46.0,29.99,10.0,South,8.1,Clear,0,0,0,0,0,0,0,1,10
2,2016-08-12 10:06:00,28.188957,-82.466675,64.0,75.0,30.21,10.0,NNE,8.1,Scattered Clouds,0,0,1,0,0,0,0,1,10
2,2016-01-09 20:11:00,42.046375,-88.261177,62.1,72.0,30.2,10.0,NNE,6.9,Clear,0,0,0,0,0,0,1,0,20
2,2016-11-04 19:24:00,38.524944,-121.46463,63.0,70.0,30.09,10.0,SW,6.9,Clear,0,0,1,0,0,0,1,1,19
2,2016-09-06 10:53:00,37.890175,-122.174606,66.0,59.0,29.91,10.0,South,12.7,Scattered Clouds,0,0,0,0,0,0,0,1,10
2,2016-02-04 00:54:00,33.991455,-117.900848,59.0,83.0,30.13,9.0,East,3.5,Clear,0,0,0,0,0,0,0,0,0
3,2016-04-06 20:10:00,37.808121,-122.367249,63.0,70.0,29.9,10.0,NNW,10.4,Partly Cloudy,0,0,0,0,1,0,0,1,20
3,2017-04-01 13:15:00,41.6633,-87.739281,19.0,50.0,30.07,10.0,West,17.3,Partly Cloudy,0,0,0,0,0,0,0,1,13
2,2016-02-08 19:45:00,33.996368,-117.870354,77.0,60.0,29.93,10.0,Variable,4.6,Clear,0,0,0,0,0,0,0,1,19
2,2016-08-11 07:31:00,28.098026,-82.741722,64.0,90.0,30.18,10.0,ENE,8.1,Clear,0,0,0,0,0,0,0,1,7
2,2016-08-08 16:23:00,33.491951,-81.907608,86.0,70.0,29.87,10.0,SSE,3.5,Light Rain,0,0,0,0,0,0,0,1,16
2,2016-11-11 07:19:00,41.975616,-87.787888,46.9,66.0,30.19,10.0,North,10.4,Mostly Cloudy,0,0,1,0,0,0,1,1,7
2,2016-08-09 10:06:00,28.449942,-81.49144,82.9,65.0,30.11,10.0,ENE,10.4,Clear,0,0,1,0,0,0,1,1,10
2,2016-08-09 09:50:00,33.754505,-84.389626,75.9,64.0,30.11,10.0,SSW,5.8,Scattered Clouds,1,0,1,0,0,0,1,1,9
3,2016-10-06 19:51:00,37.852531,-122.299873,62.1,65.0,29.95,10.0,WSW,12.7,Mostly Cloudy,0,0,0,0,0,0,0,1,19
3,2016-06-09 19:05:00,33.66663,-81.673958,86.0,48.0,30.19,10.0,SW,3.5,Clear,0,0,0,0,0,0,0,1,19
2,2016-01-11 19:29:00,37.681732,-121.0681,60.1,64.0,30.1,10.0,WNW,6.9,Clear,0,0,0,0,0,0,0,0,19
2,2016-12-09 21:11:00,39.052933,-122.931252,61.0,62.0,29.78,10.0,South,6.9,Clear,0,0,0,0,0,0,0,0,21
2,2016-12-05 00:23:00,37.844875,-122.227211,54.0,83.0,30.05,10.0,NW,6.9,Partly Cloudy,0,0,0,0,1,0,0,0,0
2,2016-10-08 17:20:00,36.698456,-121.574074,63.0,70.0,29.96,9.0,WNW,11.5,Overcast,0,0,0,0,0,0,0,1,17
3,2016-03-09 13:14:00,34.072678,-117.787613,73.4,53.0,29.91,10.0,West,8.1,Clear,0,0,0,0,0,0,0,1,13
3,2016-07-12 08:47:00,41.227043,-95.954391,17.1,65.0,30.34,10.0,NW,9.2,Overcast,0,0,0,0,0,0,0,1,8
3,2017-05-01 07:18:00,38.799675,-90.620155,17.1,84.0,30.11,2.0,North,8.1,Light Snow,0,0,0,0,1,0,0,0,7
3,2016-02-09 09:30:00,34.057133,-83.992966,71.6,94.0,29.83,7.0,ENE,11.5,Overcast,0,0,0,0,0,0,0,1,9
3,2017-05-01 01:19:00,37.323948,-121.892509,48.0,93.0,30.0,2.5,NNW,5.8,Overcast,0,0,0,0,0,0,0,0,1
2,2016-11-08 16:16:00,41.267933,-95.954887,97.0,51.0,29.74,10.0,South,11.5,Scattered Clouds,0,0,0,0,0,0,0,1,16
2,2016-10-08 13:47:00,27.904209,-82.693306,89.1,63.0,30.11,10.0,SSE,4.6,Scattered Clouds,0,0,0,0,0,0,1,1,13
2,2016-05-08 15:00:00,33.988789000000004,-118.389511,73.9,68.0,29.86,10.0,WSW,12.7,Clear,0,0,0,0,0,0,1,1,15
3,2016-12-12 08:44:00,39.713524,-89.6437,24.1,71.0,30.18,10.0,WNW,12.7,Clear,0,0,0,0,0,0,0,1,8
3,2016-05-07 10:13:00,42.496212,-83.358414,78.3,62.0,29.89,10.0,WSW,8.1,Clear,0,0,0,0,0,0,0,1,10
2,2017-05-01 16:18:00,28.182247,-82.740417,73.0,57.0,29.9,10.0,West,8.1,Clear,0,0,0,0,0,0,1,1,16
2,2016-07-07 11:04:00,28.468464,-81.277565,90.0,59.0,30.15,10.0,SW,9.2,Clear,0,0,1,0,0,0,0,1,11
2,2017-04-01 18:58:00,28.517872,-81.585945,68.0,52.0,29.87,10.0,West,9.2,Clear,0,0,0,0,0,0,0,0,18
2,2016-07-11 06:21:00,34.17889,-83.914444,50.0,71.0,30.36,9.0,ENE,4.6,Clear,0,0,0,0,0,0,0,0,6
3,2016-05-08 23:54:00,34.172119,-118.467529,68.0,76.0,29.83,10.0,East,8.1,Clear,0,0,0,0,0,0,1,0,23
3,2016-09-06 14:40:00,34.023178,-118.172958,72.0,66.0,29.89,10.0,Variable,4.6,Overcast,0,0,0,0,0,0,0,1,14
2,2017-02-01 18:45:00,38.761417,-120.575806,35.6,100.0,30.0,0.8,South,13.8,Overcast,0,0,0,0,0,0,0,0,18
3,2016-05-10 18:45:00,42.476177,-83.123749,75.2,54.0,30.05,10.0,SE,5.8,Clear,0,0,0,0,0,0,1,1,18
2,2016-01-12 17:18:00,32.883888,-117.126534,59.0,67.0,29.93,7.0,SW,6.9,Mostly Cloudy,0,0,0,0,0,0,0,0,17
2,2016-10-09 07:23:00,33.911575,-84.357521,66.9,84.0,30.04,10.0,South,3.5,Clear,0,0,0,0,0,0,0,1,7
3,2016-11-06 06:46:00,33.973839,-118.079971,62.6,82.0,29.97,8.0,SSW,5.8,Overcast,0,0,0,0,0,0,0,1,6
2,2016-03-06 18:29:00,33.854446,-117.791176,71.1,68.0,29.9,10.0,SSW,8.1,Clear,0,0,0,0,0,0,0,1,18
2,2016-04-05 20:53:00,34.136471,-117.411774,82.4,35.0,29.93,7.0,SW,4.6,Mostly Cloudy,0,0,0,0,0,0,0,0,20
2,2016-07-09 18:54:00,36.962879,-121.865097,57.9,97.0,29.99,9.0,WSW,3.5,Mostly Cloudy,0,0,0,0,1,0,0,1,18
2,2016-02-12 22:28:00,38.661053,-121.359779,41.0,70.0,30.22,10.0,WNW,3.5,Clear,0,0,1,0,0,0,0,0,22
3,2016-11-08 20:58:00,34.063793,-117.286659,77.0,50.0,29.99,7.0,WSW,9.2,Clear,0,0,0,0,0,0,0,0,20
2,2016-10-03 09:36:00,39.786411,-84.253769,57.9,100.0,30.03,1.2,SSW,13.8,Light Rain,0,0,0,0,0,0,1,1,9
3,2016-09-04 13:56:00,33.941364,-118.096634,63.0,81.0,29.92,10.0,ESE,5.8,Light Rain,0,0,0,0,0,0,0,1,13
2,2016-01-04 14:32:00,38.465225,-121.414207,70.0,49.0,30.13,10.0,South,8.1,Clear,0,0,1,0,0,0,0,1,14
2,2017-09-01 09:46:00,41.82048,-88.203812,24.1,69.0,30.29,10.0,SSW,9.2,Clear,0,0,1,0,0,0,1,1,9
3,2017-08-01 10:53:00,40.836418,-73.873695,21.9,48.0,30.3,10.0,WNW,20.7,Scattered Clouds,0,0,0,0,1,0,0,1,10
2,2016-10-06 09:56:00,37.964146,-122.318352,71.1,45.0,29.93,10.0,SSW,8.1,Clear,0,0,0,0,0,0,1,1,9
3,2016-06-11 09:15:00,33.709114,-117.958687,66.0,70.0,30.08,10.0,Variable,3.5,Scattered Clouds,0,0,0,0,0,0,0,1,9
2,2016-10-11 09:58:00,42.269138,-88.033684,53.1,48.0,30.08,10.0,WSW,16.1,Clear,0,0,1,0,0,0,1,1,9
2,2016-12-10 11:14:00,40.70343,-89.45256,63.0,100.0,30.0,2.5,WSW,10.4,Heavy Rain,0,0,0,0,0,0,0,1,11
3,2016-08-12 18:54:00,28.192604,-80.707443,66.0,80.0,30.16,10.0,North,11.5,Clear,0,0,0,0,0,0,0,0,18
2,2016-07-12 08:06:00,42.386551,-71.078568,39.0,96.0,29.99,2.0,NNW,6.9,Light Rain,0,0,1,0,0,0,1,1,8
2,2016-09-05 10:46:00,34.004562,-117.400955,66.0,54.0,29.95,10.0,WSW,5.8,Overcast,0,0,0,0,0,0,0,1,10
3,2016-06-08 15:13:00,37.771832,-122.223724,66.9,63.0,29.89,10.0,WNW,15.0,Partly Cloudy,0,0,0,0,0,0,0,1,15
3,2017-09-01 06:31:00,37.702805,-121.923325,51.1,83.0,30.0,10.0,WSW,10.4,Mostly Cloudy,0,0,0,0,0,0,0,0,6
2,2017-09-01 08:37:00,41.161751,-96.138893,19.4,68.0,30.12,10.0,East,4.6,Mostly Cloudy,0,0,0,0,0,0,0,1,8
2,2016-07-07 16:57:00,33.974751,-118.247681,75.0,62.0,29.91,10.0,Variable,3.5,Clear,0,0,1,0,0,0,1,1,16
3,2016-09-11 16:45:00,34.077663,-117.998184,89.6,16.0,29.92,10.0,SW,3.5,Clear,0,0,0,0,0,0,0,1,16
2,2016-04-11 19:21:00,28.462317,-81.458611,78.1,56.0,30.01,10.0,North,5.8,Partly Cloudy,0,0,1,0,0,0,1,0,19
2,2016-01-08 20:38:00,28.52425,-81.331032,82.9,67.0,30.11,10.0,ESE,5.8,Clear,0,0,1,0,0,0,1,0,20
3,2016-06-07 21:43:00,34.154182,-118.468239,68.0,70.0,29.94,10.0,ESE,3.5,Clear,0,0,0,0,0,0,0,0,21
2,2016-09-11 08:25:00,28.46526,-81.396873,72.0,68.0,30.08,10.0,East,3.5,Mostly Cloudy,0,0,1,0,0,0,1,1,8
2,2016-06-07 20:39:00,27.811975,-82.753983,86.0,65.0,30.1,10.0,NNW,9.2,Clear,0,0,0,0,0,0,0,0,20
3,2016-03-04 09:02:00,37.656414,-122.101379,53.1,80.0,30.16,10.0,Variable,3.5,Overcast,0,0,0,0,1,0,0,1,9
2,2016-12-05 21:59:00,34.159797999999995,-118.46611,64.0,70.0,29.97,10.0,ESE,5.8,Clear,0,0,0,0,0,0,1,0,21
2,2016-11-11 14:55:00,33.877483000000005,-118.343254,82.9,15.0,30.01,10.0,WSW,9.2,Clear,0,0,0,0,0,0,0,1,14
2,2016-12-08 19:09:00,37.092255,-121.601463,71.6,57.0,29.98,10.0,SE,6.9,Clear,0,0,0,0,1,0,0,1,19
2,2016-04-10 10:56:00,37.953175,-122.508781,66.2,60.0,30.05,10.0,Variable,5.8,Clear,0,0,0,0,0,0,0,1,10
3,2016-01-09 13:36:00,37.701405,-121.888115,77.0,43.0,29.93,10.0,WNW,12.7,Clear,0,0,0,0,0,0,0,1,13
3,2016-02-05 10:07:00,38.247105,-122.075813,63.3,63.0,30.04,10.0,SW,15.0,Clear,0,0,0,0,0,0,0,1,10
2,2016-12-09 08:53:00,34.272537,-118.428947,66.2,68.0,30.01,10.0,ESE,4.6,Overcast,0,0,0,0,0,0,0,1,8
2,2016-06-04 15:08:00,34.000702000000004,-117.844833,84.2,30.0,30.03,10.0,SW,16.1,Clear,0,0,0,0,0,0,0,1,15
2,2016-11-05 21:27:00,37.978111,-122.295204,61.0,72.0,29.96,10.0,NNW,4.6,Clear,0,0,0,1,0,0,1,0,21
3,2016-05-12 18:23:00,40.806744,-73.234497,43.0,68.0,30.0,10.0,NW,10.4,Scattered Clouds,0,0,0,0,0,0,0,0,18
3,2017-06-01 20:26:00,34.148990999999995,-118.050217,57.2,72.0,30.11,10.0,South,4.6,Clear,0,0,0,0,0,0,0,0,20
2,2016-07-10 13:24:00,34.122684,-117.997581,91.4,10.0,29.87,10.0,SSW,8.1,Clear,0,0,0,0,0,0,0,1,13
2,2016-05-12 11:20:00,32.836807,-117.002762,66.2,46.0,29.98,10.0,Variable,5.8,Partly Cloudy,0,0,0,0,0,0,0,1,11
2,2016-04-09 16:50:00,37.443317,-122.125832,73.4,47.0,29.82,10.0,NW,17.3,Clear,0,0,1,0,0,1,1,1,16
2,2016-04-11 12:44:00,26.606174,-81.649132,82.9,47.0,30.06,10.0,NNE,9.2,Scattered Clouds,0,0,1,0,0,0,1,1,12
2,2016-05-07 23:28:00,38.529095,-121.470215,57.9,78.0,29.89,10.0,South,8.1,Clear,0,0,0,0,0,0,0,0,23
3,2016-08-06 10:45:00,33.982372,-118.280556,66.0,75.0,29.9,10.0,ESE,4.6,Overcast,0,0,0,0,0,0,0,1,10
3,2016-12-10 07:26:00,28.010773,-82.453804,71.1,84.0,30.1,10.0,NNE,12.7,Mostly Cloudy,0,0,0,0,0,0,0,0,7
3,2016-10-08 18:43:00,26.420731,-80.089821,86.0,74.0,30.08,10.0,ENE,6.9,Clear,0,0,0,0,0,0,0,1,18
2,2016-12-10 19:07:00,43.105972,-83.617416,64.0,90.0,29.87,3.0,SW,16.1,Light Thunderstorms and Rain,0,0,1,0,0,0,0,0,19
3,2016-05-07 17:10:00,26.350828000000003,-80.117874,89.6,66.0,30.12,10.0,SE,11.5,Clear,0,0,0,0,0,0,0,1,17
3,2017-09-01 08:53:00,38.775787,-90.339417,30.0,51.0,30.39,10.0,SSW,12.7,Mostly Cloudy,0,0,0,0,0,0,0,1,8
3,2016-01-07 13:31:00,33.506004,-84.230499,89.1,34.0,29.99,10.0,SSW,3.5,Scattered Clouds,0,0,0,0,0,0,0,1,13
2,2016-02-11 15:27:00,34.050072,-117.99736,80.6,23.0,30.01,10.0,WSW,3.5,Clear,0,0,0,0,0,0,0,1,15
2,2016-09-03 15:01:00,39.805809,-84.222435,66.9,59.0,30.03,9.0,SW,16.1,Light Rain,0,0,1,0,0,0,1,1,15
3,2016-05-05 16:48:00,32.662338,-117.078224,66.9,61.0,29.91,10.0,SW,10.4,Overcast,0,0,0,0,0,0,0,1,16
2,2016-04-08 13:47:00,34.057133,-83.992966,87.8,66.0,30.03,7.0,ENE,6.9,Mostly Cloudy,0,0,0,0,0,0,0,1,13
2,2016-12-07 16:22:00,41.994907,-88.18396,82.0,54.0,29.84,10.0,West,16.1,Clear,0,0,0,0,0,0,0,1,16
3,2017-03-01 06:45:00,42.207668,-71.140488,41.0,89.0,30.21,10.0,ENE,6.9,Overcast,0,0,0,0,0,0,0,0,6
2,2016-03-08 12:04:00,38.468979,-121.40873,87.1,31.0,29.92,10.0,Variable,4.6,Clear,0,0,0,0,0,0,0,1,12
3,2016-06-12 02:56:00,41.727634,-72.757538,30.9,85.0,30.11,10.0,SE,3.5,Clear,0,0,0,0,1,0,0,0,2
2,2016-09-06 11:18:00,38.92325200000001,-121.055962,71.6,46.0,29.96,10.0,SSW,8.1,Clear,0,0,1,0,0,0,1,1,11
2,2016-07-06 09:33:00,38.126083,-122.269119,62.1,78.0,29.88,10.0,WSW,11.5,Overcast,0,0,0,0,0,0,0,1,9
2,2016-01-09 20:02:00,33.856152,-117.99791,71.1,75.0,29.86,10.0,South,6.9,Clear,0,0,0,0,0,0,0,0,20
2,2016-02-05 17:23:00,37.952957,-122.538132,68.0,64.0,30.0,10.0,North,13.8,Clear,0,0,0,0,0,0,1,1,17
3,2016-06-08 17:22:00,26.318256,-80.116394,86.0,67.0,29.97,10.0,SE,8.1,Scattered Clouds,0,0,0,0,1,0,0,1,17
2,2016-07-10 11:27:00,37.957474,-121.744843,77.0,20.0,30.0,10.0,NE,13.8,Clear,0,0,0,0,0,0,0,1,11
2,2016-12-12 09:22:00,41.890514,-87.962158,19.9,78.0,30.09,7.0,West,15.0,Overcast,0,0,0,0,0,0,0,1,9
2,2016-03-05 17:08:00,41.23061,-95.975838,71.1,34.0,29.92,10.0,WNW,19.6,Mostly Cloudy,0,0,0,0,0,0,0,1,17
3,2016-12-12 16:53:00,41.205257,-96.094177,36.3,53.0,29.96,10.0,ESE,4.6,Overcast,0,0,0,0,0,0,0,1,16
2,2016-02-08 11:08:00,25.694811,-80.301071,88.0,72.0,30.1,10.0,ESE,11.5,Mostly Cloudy,1,0,1,0,0,0,1,1,11
2,2016-01-11 06:33:00,33.588726,-84.469009,60.1,80.0,30.17,10.0,East,6.9,Scattered Clouds,0,0,0,0,0,0,0,0,6
2,2016-05-08 06:04:00,25.551275,-80.396454,81.5,78.0,29.99,10.0,SE,4.6,Partly Cloudy,0,0,1,0,0,0,0,0,6
2,2016-01-07 09:29:00,34.201244,-118.403549,73.9,66.0,29.88,5.0,Variable,4.6,Haze,0,0,0,0,0,0,0,1,9
3,2016-07-07 11:43:00,37.794228,-122.205551,61.0,72.0,30.03,10.0,West,9.2,Overcast,0,0,0,0,1,0,0,1,11
3,2016-04-04 12:23:00,32.732105,-117.111771,69.1,58.0,30.11,10.0,WNW,6.9,Scattered Clouds,0,0,0,0,0,0,0,1,12
2,2016-09-12 15:44:00,37.162491,-121.991081,64.0,67.0,30.17,10.0,South,6.9,Mostly Cloudy,0,0,0,0,0,0,0,1,15
2,2017-10-01 19:28:00,26.154842,-81.686623,62.1,67.0,30.33,10.0,ENE,5.8,Clear,0,0,1,0,0,0,1,0,19
2,2016-02-08 18:06:00,41.884659,-88.204903,84.9,57.0,30.01,10.0,East,8.1,Mostly Cloudy,1,0,0,0,0,0,1,1,18
2,2017-11-01 04:28:00,34.365108,-118.503716,56.0,93.0,29.09,6.0,SSW,5.0,Light Rain,0,0,0,0,0,0,0,0,4
2,2017-05-01 11:36:00,28.217136,-82.692703,70.0,65.0,29.96,10.0,WSW,4.6,Scattered Clouds,0,0,0,0,0,0,1,1,11
3,2017-08-01 08:32:00,40.826691,-73.831238,19.9,52.0,30.29,10.0,West,16.1,Scattered Clouds,0,0,1,0,0,0,1,1,8
3,2017-10-01 12:56:00,41.05513,-73.810417,30.0,64.0,30.54,10.0,SSE,6.9,Scattered Clouds,0,0,0,0,1,0,0,1,12
2,2016-11-04 09:32:00,37.019581,-121.598427,55.4,82.0,30.11,10.0,SSE,4.6,Overcast,0,0,0,0,0,0,0,1,9
2,2016-09-05 07:39:00,41.277786,-95.997437,59.0,87.0,29.61,10.0,East,18.4,Mostly Cloudy,0,0,0,0,0,0,0,1,7
3,2016-09-11 11:33:00,34.082355,-118.225212,89.1,16.0,29.99,10.0,East,8.1,Clear,0,0,0,0,0,0,0,1,11
2,2017-06-01 11:02:00,32.605652,-117.036453,63.0,70.0,30.09,10.0,West,8.1,Scattered Clouds,0,0,0,0,0,0,0,1,11
2,2016-09-11 16:11:00,28.597603000000003,-81.224564,73.9,64.0,30.01,10.0,NW,6.9,Scattered Clouds,0,0,1,0,0,0,1,1,16
3,2016-10-04 08:59:00,37.740906,-122.196472,57.0,87.0,29.9,9.0,West,12.7,Light Rain,0,0,0,0,1,0,0,1,8
3,2016-06-12 18:20:00,41.592377,-93.751816,30.0,54.0,30.03,10.0,West,13.8,Partly Cloudy,0,0,0,0,0,0,0,0,18
2,2017-05-01 10:46:00,42.944595,-83.652756,14.0,67.0,29.97,8.0,West,15.0,Light Snow,0,0,0,0,0,0,1,1,10
3,2016-05-07 01:32:00,33.912704,-118.180191,66.0,75.0,30.01,10.0,NW,3.5,Overcast,0,0,0,0,0,0,0,0,1
3,2016-10-12 10:20:00,42.301544,-83.119324,25.0,69.0,30.48,10.0,West,12.7,Mostly Cloudy,0,0,0,0,0,0,0,1,10
